id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,gcc-1,gcc-2,gcc-3,gcc-4,gcc-5,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
1661_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745305474742132,0.20652605130917748,0.21510513091774663,0.30383827029886273,0.4216311822269241,0.0,0.0,0.0,0.0,Train
1662_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22474709291860173,0.2687043237210642,0.28516398459156855,0.22138459876876554,0.5538683083126328,0.0,0.0,0.0,0.0,Train
1663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19116678428605033,0.30464988630126244,0.30772367286128754,0.19645965655139966,0.61237355916255,0.0,0.0,0.0,0.0,Train
1664_p,0.0,0.0,0.0,92.985,79.5,117.0,2.0,0.0,0.0,0.0,0.0,0.23513953197347015,0.2798147916405957,0.23263671630584407,0.2524089600800901,0.5124515079464398,0.0,0.0,0.0,0.0,Train
1665_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345388737425966,0.16313810284854752,0.17941148820156058,0.31206167152392594,0.34254959105010807,6614.0,6614.0,104.0,7.0,Train
1666_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23487702193662752,0.26284560651943767,0.2720535736268065,0.2302237979171283,0.5348991801462442,3939.0,3928.0,99.0,9.0,Train
1667_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981806986117331,0.2987628750559785,0.30418159426780117,0.19887483206448725,0.6029444693237797,0.0,0.0,0.0,0.0,Train
1668_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490828783920135,0.25122115827948654,0.2516688606309262,0.24802710269757372,0.5028900189104127,8843.0,8844.0,116.0,12.0,Train
1669_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35389440669106115,0.15791078585119359,0.1471075100191671,0.34108729743857813,0.30501829587036067,10925.0,10924.0,19.0,1.0,Train
1670_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18805382794870384,0.30722659474929825,0.30864384390995653,0.1960757333920414,0.6158704386592548,1640.0,1640.0,0.0,2.0,Train
1671_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864888391469253,0.19756886153080894,0.1966051109867562,0.29717714356774233,0.39417397251756514,5382.0,5387.0,22.0,9.0,Train
1672_p,0.0,0.0,0.0,100.0,149.0,276.0,1.0,0.0,0.0,0.0,0.0,0.3473711647304141,0.15501191540065534,0.15084152517128388,0.34677539469764673,0.3058534405719392,0.0,0.0,0.0,0.0,Train
1673_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769480440246968,0.23089782072870146,0.23173975644873954,0.2604143787978622,0.46263757717744103,3966.0,3964.0,73.0,5.0,Train
1674_p,0.0,0.0,0.0,97.436,450.5,767.5,2.0,0.0,0.0,0.0,0.0,0.3312235615915524,0.17559874049807575,0.1858242422314812,0.3073534556788906,0.361422982729557,4385.0,4385.0,55.0,6.0,Train
1675_p,0.0,0.0,0.0,96.988,166.0,278.0,1.0,0.0,0.0,0.0,0.0,0.2325321645694896,0.2627597907535699,0.26554503039728544,0.23916301427965503,0.5283048211508554,808.0,808.0,0.0,1.0,Train
1676_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361657107856785,0.2688624088200902,0.2608608497132357,0.2341110306809956,0.5297232585333259,2073.0,2082.0,184.0,1.0,Train
1677_p,0.0,0.0,0.0,98.438,64.0,113.0,1.0,0.0,0.0,0.0,0.0,0.22779136104319478,0.22942135289323554,0.25835370823145887,0.2844335778321108,0.4877750611246944,0.0,0.0,0.0,0.0,Train
1678_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929737680441708,0.2956102680848233,0.3149608627201703,0.1964551011508356,0.6105711308049937,0.0,0.0,0.0,0.0,Train
1679_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023515943657593,0.29934777786233707,0.2967157344542659,0.20158489331763768,0.5960635123166029,16123.0,16133.0,581.0,12.0,Train
1680_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25331510159951665,0.23938690495118772,0.196584729862944,0.31071326358635165,0.4359716348141317,0.0,0.0,0.0,0.0,Train
1681_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000904329477373,0.13139153698330758,0.12735973473001996,0.34115829533893516,0.25875127171332757,0.0,0.0,0.0,0.0,Train
1682_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36611474645625786,0.12553738842176143,0.14468481845335726,0.3636630466686234,0.27022220687511866,0.0,0.0,0.0,0.0,Train
1683_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241852487135506,0.2338479130931961,0.2881646655231561,0.2361349342481418,0.5220125786163522,0.0,0.0,0.0,0.0,Train
1684_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29748662914671237,0.20785821652043207,0.19502219736428147,0.2996329569685741,0.4028804138847135,1239.0,1240.0,41.0,1.0,Train
1685_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389792593673256,0.13606633112067498,0.1526004814355533,0.3215405937705157,0.2886668125562283,0.0,0.0,0.0,0.0,Train
1686_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24781828593242985,0.25548387096774194,0.26080549723229624,0.23589234586753197,0.5162893682000382,0.0,0.0,0.0,0.0,Train
1687_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345803909414916,0.15405219932260422,0.20051800854492727,0.2996258827175525,0.35457020786753146,0.0,0.0,0.0,0.0,Train
1688_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136792452830189,0.1645047169811321,0.16470125786163523,0.35711477987421386,0.3292059748427673,0.0,0.0,0.0,0.0,Train
1689_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35556844547563804,0.16605899900563473,0.21561153463705668,0.2627610208816705,0.38167053364269143,0.0,0.0,0.0,0.0,Train
1690_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211894446632533,0.1848168570303269,0.20032493107522648,0.2936687672311934,0.3851417881055534,1180.0,1178.0,72.0,3.0,Train
1691_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733111377801866,0.2535132205489528,0.2845611861716542,0.22459447950137432,0.538074406720607,27346.0,27085.0,330.0,2.0,Train
1692_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999023603328239,0.19901511292239768,0.20710222448633045,0.29398030225844796,0.40611733740872813,1950.0,1950.0,11.0,2.0,Train
1693_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003234220135629,0.20870109546165885,0.23392801251956183,0.2570474700052165,0.4426291079812207,0.0,0.0,0.0,0.0,Train
1694_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076708215495269,0.18882022275758528,0.18532872455570684,0.31818023113718097,0.3741489473132921,14143.0,14157.0,101.0,2.0,Train
1695_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24191044034532017,0.25259300664554996,0.23695067742021347,0.2685458755889164,0.48954368406576343,0.0,0.0,0.0,0.0,Train
1696_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.22094669136779002,0.2749214212859849,0.2565308798734414,0.24760100747278366,0.5314523011594263,1642.0,1642.0,0.0,2.0,Train
1697_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27245657568238213,0.27791563275434245,0.237055417700579,0.21257237386269645,0.5149710504549214,0.0,0.0,0.0,0.0,Train
1698_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894190871369295,0.2349585062240664,0.1504149377593361,0.32520746887966806,0.38537344398340245,0.0,0.0,0.0,0.0,Train
1699_p,0.0,0.0,0.0,100.0,149.0,276.0,1.0,0.0,0.0,0.0,0.0,0.3488642016249378,0.14931188857569225,0.14520809152710992,0.35661581827225997,0.29451998010280217,132.0,132.0,0.0,1.0,Train
1700_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23592333691811337,0.26779267168535875,0.25786411123060377,0.2384198801659241,0.5256567829159625,2595.0,2595.0,131.0,3.0,Train
1701_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18825206062217495,0.3049571922361074,0.3145035894708854,0.19228715767083224,0.6194607817069928,0.0,0.0,0.0,0.0,Train
1702_p,0.0,0.0,0.0,100.0,149.0,276.0,1.0,0.0,0.0,0.0,0.0,0.3480926430517711,0.15345897668785952,0.15096124735089314,0.34748713290947625,0.3044202240387527,0.0,0.0,0.0,0.0,Train
1703_p,0.0,0.0,0.0,100.0,164.0,303.0,1.0,0.0,0.0,0.0,0.0,0.36812965203681297,0.12924870751292486,0.14244857551424486,0.3601730649360173,0.2716972830271697,0.0,0.0,0.0,0.0,Train
1704_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31473162501318147,0.18819993672888327,0.14223347042075293,0.3548349678371823,0.3304334071496362,0.0,0.0,0.0,0.0,Train
1705_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.26688754733157105,0.24777630920911625,0.21483174966064156,0.27050439379867114,0.4626080588697578,6942.0,6916.0,267.0,10.0,Train
1706_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313573139843346,0.17227918983206691,0.15905242447865356,0.3373110717049449,0.33133161431072045,6679.0,6677.0,881.0,3.0,Train
1707_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39400858525892773,0.12599324139190793,0.15905562151794683,0.32094255183121745,0.28504886290985476,0.0,0.0,0.0,0.0,Train
1708_p,0.0,0.0,0.0,100.0,177.0,327.0,1.0,0.0,0.0,0.0,0.0,0.32640398550724636,0.17445652173913043,0.18170289855072463,0.31743659420289855,0.35615942028985503,2488.0,2488.0,0.0,4.0,Train
1709_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172920065252855,0.1761827079934747,0.16557911908646003,0.34094616639477976,0.34176182707993474,0.0,0.0,0.0,0.0,Train
1710_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196112406275597,0.3104089219330855,0.2949089534370865,0.19856971835423098,0.605317875370172,16288.0,16287.0,55.0,1.0,Train
1711_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170040636075186,0.26747444009426086,0.2923941884845898,0.22312730781363072,0.5598686285788507,3686.0,3686.0,1.0,1.0,Train
1712_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059445178335535,0.18124174372523116,0.11704095112285337,0.39577278731836196,0.29828269484808456,0.0,0.0,0.0,0.0,Train
1713_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392124978221732,0.25451121269693777,0.26839952544116547,0.23787676403972355,0.5229107381381033,1047.0,1051.0,36.0,2.0,Train
1714_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29459850993377484,0.20653973509933773,0.20430463576158941,0.29455711920529803,0.4108443708609272,817.0,817.0,0.0,1.0,Train
1715_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31427257396903263,0.16495477541008738,0.2186110685267515,0.30216158209412847,0.3835658439368389,0.0,0.0,0.0,0.0,Train
1716_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.26263554055182453,0.2546671279121089,0.24156934785461226,0.24112798368145436,0.49623647576672114,681.0,675.0,57.0,2.0,Train
1717_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24703557312252963,0.21714426877470355,0.2840909090909091,0.2517292490118577,0.5012351778656127,0.0,0.0,0.0,0.0,Train
1718_p,0.0,0.0,0.0,96.619,117.5,195.5,2.0,0.0,0.0,0.0,0.0,0.24504950495049505,0.2707920792079208,0.2633663366336634,0.2207920792079208,0.5341584158415842,0.0,0.0,0.0,0.0,Train
1719_p,0.0,0.0,0.0,94.118,102.0,154.0,1.0,0.0,0.0,0.0,0.0,0.25609307638742185,0.2565547027204657,0.2447714949651433,0.24258072592696914,0.501326197685609,1882.0,1883.0,71.0,2.0,Train
1720_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491077801570307,0.22198429693076374,0.23269093504639543,0.29621698786581013,0.4546752319771592,0.0,0.0,0.0,0.0,Train
1721_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744389826886087,0.13293438768967727,0.18486856165847404,0.30775806796324,0.31780294934815134,0.0,0.0,0.0,0.0,Train
1722_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992182178463064,0.2966073750696638,0.300011610626045,0.20345919251966066,0.5966189856957087,1792.0,1793.0,24.0,2.0,Train
1723_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31464997723356575,0.1968894801217781,0.21054041265278062,0.2779201299918755,0.4074298927745587,0.0,0.0,0.0,0.0,Train
1724_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,417.0,771.0,1.0,0.25816931467868154,0.23774405185360842,0.26884831238637263,0.23523832108133744,0.506592364239981,0.0,0.0,0.0,0.0,Train
1725_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.2545061016267477,0.2546966120889472,0.25002910576505827,0.24076818051924684,0.5047257178540054,8463.0,8465.0,16.0,10.0,Train
1726_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879335511225412,0.20424688955306874,0.19846041565302008,0.30935914367136996,0.40270730520608883,18272.0,18265.0,23.0,1.0,Train
1727_p,0.0,0.0,0.0,90.566,53.0,71.3,1.0,0.0,0.0,0.0,0.0,0.27285956602741757,0.21687969820274916,0.23507466145133335,0.2751860743184999,0.4519543596540825,19932.0,19966.0,466.0,30.0,Train
1728_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375803057155516,0.25855671245015505,0.2676672574213558,0.23619572441293754,0.5262239698715108,0.0,0.0,0.0,0.0,Train
1729_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21550168667137365,0.30653487095002746,0.2950341256766298,0.1829293167019691,0.6015689966266573,0.0,0.0,0.0,0.0,Train
1730_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29655999400434685,0.20770441429963277,0.19656748857078618,0.29916810312523423,0.4042719028704189,1708.0,1708.0,31.0,2.0,Train
1731_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15586913467397928,0.3431215722120658,0.3415790676416819,0.159430225472273,0.6847006398537476,0.0,0.0,0.0,0.0,Train
1732_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28727479759526775,0.20631290468884192,0.22616256067317064,0.2802497370427197,0.43247546536201253,0.0,0.0,0.0,0.0,Train
1733_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23054101551427653,0.2656323815642775,0.24658440257752415,0.25724220034392187,0.5122167841418016,0.0,0.0,0.0,0.0,Train
1734_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23192675626503903,0.2738071483068255,0.26357180585715123,0.2306942895709842,0.5373789541639767,1430.0,1430.0,0.0,2.0,Train
1735_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254289101729589,0.22891482239166822,0.2678305746698903,0.24896550120885252,0.4967453970615585,542.0,543.0,67.0,1.0,Train
1736_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2103113599339192,0.2830805589335291,0.273214326687011,0.2333937544455407,0.5562948856205401,0.0,0.0,0.0,0.0,Train
1737_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030349833964013,0.198192910649471,0.2000772260406209,0.29869487991350685,0.3982701366900919,11109.0,11109.0,57.0,24.0,Train
1738_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24306002679040578,0.26441094410278043,0.24152808922241217,0.25100093988440164,0.5059390333251926,1128.0,1128.0,1.0,2.0,Train
1739_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27560428063904446,0.2310542490355485,0.2427039515267758,0.2506375187986312,0.4737582005623243,0.0,0.0,0.0,0.0,Train
1740_p,0.0,0.0,0.0,98.276,58.0,100.0,1.0,0.0,0.0,0.0,0.0,0.30374238468233244,0.20890365798981986,0.19081150934936836,0.2965424479784793,0.3997151673391882,0.0,0.0,0.0,0.0,Train
1741_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432226576942986,0.3621237891000518,0.36126599127412556,0.13338756193152407,0.7233897803741773,0.0,0.0,0.0,0.0,Train
1742_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182289802318136,0.27931575152887084,0.281423148087462,0.22103212015185356,0.5607388996163328,0.0,0.0,0.0,0.0,Train
1743_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627393398331963,0.11652766357335839,0.1913543991542347,0.3293785974392106,0.3078820627275931,0.0,0.0,0.0,0.0,Train
1744_p,0.0,0.0,0.0,100.0,188.0,348.0,1.0,0.0,0.0,0.0,0.0,0.2042476059094336,0.3041818385973918,0.29869588232463384,0.19287467316854076,0.6028777209220256,0.0,0.0,0.0,0.0,Train
1745_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17843546604445537,0.33660812968193543,0.3092226452167506,0.17573375905685865,0.645830774898686,0.0,0.0,0.0,0.0,Train
1746_p,0.0,0.0,0.0,99.4185,274.0,497.5,2.0,0.0,0.0,0.0,0.0,0.2467980986121908,0.2612114338146274,0.23916451082593126,0.2528259567472505,0.5003759446405587,4214.0,4206.0,94.0,4.0,Train
1747_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,420.0,776.0,1.0,0.24174041488208886,0.2605752360802931,0.2513932607461685,0.2462910882914495,0.5119684968264616,20315.0,20315.0,2336.0,7.0,Train
1748_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27593486780850096,0.231784422839573,0.23989346729315983,0.2523872420587662,0.47167789013273287,0.0,0.0,0.0,0.0,Train
1749_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19977398762170617,0.2992418856317495,0.29926433719250717,0.20171978955403716,0.5985062228242567,0.0,0.0,0.0,0.0,Train
1750_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009028773943127,0.20183950721458105,0.1874103451185554,0.3098472702725508,0.38924985233313647,0.0,0.0,0.0,0.0,Train
1751_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28312797473422,0.22098661091588453,0.24387260353187135,0.2520128108180241,0.4648592144477559,0.0,0.0,0.0,0.0,Train
1752_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753840657377635,0.1381207574133619,0.1570382279385495,0.3294569489103251,0.29515898535191143,4933.0,4929.0,163.0,7.0,Train
1753_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25780156695302203,0.2390063025424681,0.24263256279559128,0.2605595677089186,0.4816388653380594,0.0,0.0,0.0,0.0,Train
1754_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18292519993128853,0.3206535224171168,0.30591872960128264,0.19050254805031205,0.6265722520183994,21403.0,21404.0,689.0,21.0,Train
1755_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309297858310158,0.1815132314573239,0.18397889847759397,0.32521001175492414,0.36549212993491786,621.0,622.0,8.0,2.0,Train
1756_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22197503608728877,0.26578925023350597,0.28189408734539073,0.2303416263338145,0.5476833375788968,30429.0,30469.0,314.0,7.0,Train
1757_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840488025305016,0.20207862629914145,0.20210122006326253,0.3117713511070944,0.404179846362404,12370.0,12380.0,69.0,1.0,Train
1758_p,0.0,0.0,0.0,97.778,45.0,78.7,1.0,0.0,0.0,0.0,0.0,0.3392468098350451,0.15118269530034237,0.14266262060379709,0.36690787426081545,0.2938453159041394,0.0,0.0,0.0,0.0,Train
1759_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19533306457350186,0.3082359078944248,0.3082359078944248,0.1881951196376485,0.6164718157888496,0.0,0.0,0.0,0.0,Train
1760_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.403,154.0,263.0,1.0,0.26667255542796575,0.2116420810882431,0.2695874922710008,0.25209787121279037,0.4812295733592439,3412.0,3433.0,272.0,2.0,Train
1761_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19139003336832047,0.30775617627246094,0.3095185875644259,0.19133520279479266,0.6172747638368868,0.0,0.0,0.0,0.0,Train
1762_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23068159360141363,0.2615236168753415,0.2785896139225055,0.22920517560073936,0.5401132307978469,0.0,0.0,0.0,0.0,Train
1763_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30354939903422506,0.19430051813471502,0.15441824398153042,0.34773183884952946,0.3487187621162454,0.0,0.0,0.0,0.0,Train
1764_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26350837843849634,0.23316897753392155,0.24359105064135836,0.25973159338622376,0.4767600281752799,3079.0,3079.0,85.0,4.0,Train
1765_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34298142881044,0.159639730076404,0.1704310969828788,0.32694774413027716,0.3300708270592828,3071.0,3070.0,205.0,4.0,Train
1766_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.24086970511848124,0.23968604196832838,0.25771679422648186,0.2617274586867085,0.49740283619481024,0.0,0.0,0.0,0.0,Train
1767_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18840810025426807,0.30816382128586994,0.3087086814384308,0.19471939702143118,0.6168725027243007,0.0,0.0,0.0,0.0,Train
1768_p,0.0,0.0,0.0,100.0,53.0,99.0,1.0,0.0,0.0,0.0,0.0,0.25651125539398156,0.26071243309182734,0.23556807104949637,0.24720824046469472,0.49628050414132374,287.0,286.0,3.0,2.0,Train
1769_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,1000.0,1770.0,1.0,0.24918137210992009,0.2463846008380361,0.22622993241965503,0.2782040946323888,0.4726145332576911,0.0,0.0,0.0,0.0,Train
1770_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33933585914865166,0.17798083351905505,0.1941609092935146,0.2885223980387787,0.3721417428125696,0.0,0.0,0.0,0.0,Train
1771_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.23803156246235394,0.24101915431875678,0.25763161064931933,0.26331767256956995,0.49865076496807614,0.0,0.0,0.0,0.0,Train
1772_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31885644768856447,0.18588807785888078,0.17603406326034063,0.3192214111922141,0.3619221411192214,0.0,0.0,0.0,0.0,Train
1773_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280471423839841,0.21835093659146948,0.22261067971883855,0.27856695984985097,0.44096161631030806,591.0,591.0,62.0,1.0,Train
1774_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104712041884817,0.16659685863874346,0.15790575916230368,0.3650261780104712,0.32450261780104717,914.0,904.0,71.0,1.0,Train
1775_p,0.0,0.0,0.0,95.7475,117.0,186.0,2.0,0.0,0.0,0.0,0.0,0.24334511189634864,0.24428739693757362,0.28833922261484096,0.22402826855123675,0.5326266195524145,0.0,0.0,0.0,0.0,Train
1776_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18765392495705624,0.3111043274902212,0.31162689625199197,0.18961485130073055,0.6227312237422131,0.0,0.0,0.0,0.0,Train
1777_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27054486881640494,0.22138586872347676,0.23275408109531331,0.275315181364805,0.4541399498187901,0.0,0.0,0.0,0.0,Train
1778_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912613377908092,0.21162962759981366,0.2188090866741567,0.27829994793522045,0.43043871427397035,0.0,0.0,0.0,0.0,Train
1779_p,769.0,765.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23740728688607368,0.25221894321076316,0.27090743836892245,0.23946633153424074,0.5231263815796856,0.0,0.0,0.0,0.0,Train
1780_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25934847219254453,0.2407000912993648,0.22300355484760775,0.2769478816604829,0.46370364614697257,0.0,0.0,0.0,0.0,Train
1781_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31795731433531893,0.18877780105965816,0.1787050618133924,0.3145598227916305,0.36748286287305054,2078.0,2079.0,140.0,2.0,Train
